ID,DATA_INICIO,DATA_FIM,VALOR_TOTAL,VALOR_EMPENHADO,DESCRICAO,STATUS,UF,MUNICIPIO,AREA,TIPO
08-90513-4,13/6/2008,29/5/2010,88366.8,NA,"CONCESSÃO DE 50 (CINQUENTA) ESTÁGIOS CURRICULARES PARA ALUNOS REGULARMENTE MATRICULADOS E COM FREQUÊNCIA EFETIVA NAS ÁREAS DE CIÊNCIAS SOCIAIS,SAÚDE,TECNOLOGIA DA INFORMAÇÃOE ARQUIVOLOGIA DA UEPB.",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90498-7,12/6/2008,25/4/2009,49500,NA,"A TRANSFERÊNCIA DE RECURSOS FINANCEIROS,ÚNICA E EXCLUSIVAMENTE,PARA MANUTENÇÃO DO CENTRO ELOHIM DE EQUOTERAPIA E HIPISMO - CEEQ,DESSA FORMA,CARACTERIZANDO QUE SE TRATA DE SUBVENÇÃO A SER REPASSADA À ENTIDADE INTERESSADA,CAMPINA GRANDE,NESTE ESTADO.",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90464-2,6/6/2008,15/5/2009,4730.4,NA,"REALIZAÇÃO DE ESTÁGIO CURRICULAR E EXTRACURRICULAR DOS ALUNOS REGULARMENTE MATRICULADOS A PARTIR DO 6º PERÍODO DO CURSO DE DIREITO,TENDO EM VISTA A NECESSIDADE DO ÓRGÃO DE 03 (TRÊS) VAGAS DE ESTÁGIO PARA ATENDER O CONVÊNIO MJ/SDE/FDD Nº  027/2007,PROJETO IMPLANTAÇÃO E INFORMATIZAÇÃO DOS NÚCLEOS DOS PROCONS ESTADUAIS NOS MUNICÍPIOS COM VISTA AO FORTALECIMENTO DO SINDEC NO ESTADO DA PARAÍBA E REALIZAÇÃO DE GINCANAS DE EDUCAÇÃO PARA O CONSUMO.",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90445-6,6/6/2008,31/12/2008,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA REDE ESTADUAL DE ENSINO DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90409-0,21/8/2008,31/12/2008,912000,NA,ASSISTÊNCIA EDUCACIONAL A 250 JOVENS DE BAIXA RENDA.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90400-6,20/5/2008,31/12/2008,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA REDE ESTADUAL DE ENSINO,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90397-2,20/5/2008,31/12/2008,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA REDE ESTADUAL DE ENSINO DA ZONA URBANA.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90392-1,20/5/2008,31/12/2008,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA REDE ESTADUAL DE ENSINO DA ZONA URBANA,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90388-3,17/5/2008,31/12/2008,80000,NA,CUSTEAR O TRANSPORTE ESCOLAR DE ALUNOS RESIDENTES EM ÁREAS RURAIS PARA AS ESCOLAS DA REDE ESTADUAL DE ENSINO,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90347-6,11/5/2008,31/7/2008,200000,NA,"REPASSAR RECURSOS  FINANCEIROS VISANDO APOIAR A REALIZAÇÃO DO PROJETO SÍTIO SÃO JOÃO 2008,UMA MONTAGEM CENOGRÁFICA EM TAMANHO NATURAL,DE UM VILAREJO RURAL DO SÉCULO XIX,QUE FICARÁ EM EXPOSIÇÃO NA CIDADE DE CAMPINA GRANDE DURANTE AS FESTIVIDADES JUNINAS,CONSOLIDANDO ASSIM OS EVENTOS TURÍSTICOS E CULTURAIS NO MUNICÍPIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90304-2,1/5/2008,31/12/2008,50508,NA,"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS,A TÍTULO DE SUPLEMENTAÇÃO NO FORNECIMENTO DE ALIMENTAÇÃO ESCOLAR NAS ESCOLAS DE TEMPO INTEGRAL",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90088-4,12/3/2008,31/12/2008,13120,NA,TRANSFERÊNCIA DE RECURSOS PARA AUXILIAR NA REALIZAÇÃO DO PROJETO SOPA DA FAMÍLIA.,NA,PB,CAMPINA GRANDE,NA,Convenio
08-90058-2,21/2/2008,15/2/2009,600000,NA,"AQUISIÇÃO DE MEDICAMENTOS QUIMIOTERAPIA ULISSE PINTO,DA FACULDADE ASSISTENCIAL DA PARAÍBA - FAP.",NA,PB,CAMPINA GRANDE,NA,Convenio
08-90007-8,26/1/2008,31/3/2008,160000,NA,"CONSTITUI APOIO AO EVENTO DENOMINADO ENCONTRO PARA CONSCIÊNCIA CRISTÃ,NO PERÍODO DE 30 DE JANEIRO A 05 DE FEVEREIRO DE 2008.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-91112-2,28/12/2007,18/10/2011,0,NA,CONCESSÃO DE ESTÁGIOS CURRICULARES E ELETIVOS AOS ALUNOS REGULAMENTE MATRICULADOS E COM EFETIVA FREQUÊNCIA.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91101-7,26/12/2007,14/1/2008,37250,NA,PROMOVER A XIII CORRIDA TELES DE ALBUQUERQUE EM CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91071-1,17/12/2007,6/3/2008,7500,NA,REALIZAÇÃO DO PROJETO CASA DE APOIO ESPERANÇA NO AMANHÃ,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91068-1,17/12/2007,6/3/2008,7500,NA,REALIZAÇÃO DO PROJETO CASA DE APOIO CÉLIA BRECHÓ.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91064-9,17/12/2007,19/6/2008,30840.11,NA,REALIZAÇÃO DO PROJETO VHIVENDO COM CIDADANIA POSITHIVA NESTE ESTADO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91058-4,17/12/2007,16/1/2009,34300,NA,MANUTENÇÃO DO PROGRAMA DE ATENDIMENTO A CRIANÇAS E ADOLESCENTES VIVENDO EM SITUAÇÃO DE RISCO SOCIAL E PESSOAL EM REGIME DE SEMI-INTERNATO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91047-9,17/12/2007,22/7/2008,30840,NA,REALIZAÇÃO DO PROJETO INCLUSÃO SOCIAL PELA PROFISSIONALIZAÇÃO NESTE ESTADO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91045-2,17/12/2007,30/3/2008,12624,NA,EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES VISANDO A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91034-7,17/12/2007,31/12/2007,50000,NA,CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL DE ENSINO RESIDENTE EM ÁREAS RURAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91032-1,17/12/2007,14/11/2011,0,NA,CONCESSÃO DE ESTÁGIOS CURRICULARES AO ESTUANTES REGULAMENTE MATRICULADOS E COM EFETIVA FREQUENCIAS.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91026-6,17/12/2007,19/11/2014,0,NA,CONCESSÃO DE ESTÁGIOS CURRICULARES AO ESTUANTES REGULAMENTE MATRICULADOS E COM EFETIVA FREQUENCIAS.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-91021-5,17/12/2007,31/12/2007,30000,NA,"CONFECÇÃO DOS TRABALHOS MANUAIS DESENVOLVIDOS PELO GRUPO DE VOLUNTÁRIAS INTEGRANTES DA ASSOCIAÇÃO,INCENTIVANDO A PRÁTICA DE TRABLHO ARTESANAIS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-91007-0,NA,1/4/2009,42000,NA,"BENEFICIAR ATÉ 28 (VINTE E OITO) FAMÍLIAS PARA A MANUTENÇÃO,RECUPERAÇÃO,REFORMA OU AMPLIAÇÃO DE IMÓVEL PERTENCENTE AOS PRÓPRIOS BENEFICIÁRIOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-91005-3,NA,1/4/2009,42000,NA,"BENEFICIAR ATÉ 07 (SETE) FAMÍLIAS PARA A MANUTENÇÃO,RECUPERAÇÃO,REFORMA OU AMPLIAÇÃO DE IMÓVEL PERTENCENTE AOS PRÓPRIOS BENEFICIÁRIOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-91004-5,NA,1/4/2009,72000,NA,"BENEFICIAR ATÉ 12 (DOZE) FAMÍLIAS PARA A MANUTENÇÃO,RECUPERAÇÃO,REFORMA OU AMPLIAÇÃO DE IMÓVEL PERTENCENTE AOS PRÓPRIOS BENEFICIÁRIOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-91003-7,NA,1/4/2009,42000,NA,"BENEFICIAR ATÉ 28 (VINTE E OITO) FAMÍLIAS PARA A MANUTENÇÃO,RECUPERAÇÃO,REFORMA OU AMPLIAÇÃO DE IMÓVEL PERTENCENTE AOS PRÓPRIOS BENEFICIÁRIOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-91002-9,NA,1/4/2009,12000,NA,"BENEFICIAR ATÉ 02 (DUAS) FAMÍLIAS PARA A MANUTENÇÃO,RECUPERAÇÃO,REFORMA OU AMPLIAÇÃO DE IMÓVEL PERTENCENTE AOS PRÓPRIOS BENEFICIÁRIOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-91001-1,NA,1/4/2009,19500,NA,"BENEFICIAR ATÉ 13 (TREZE) FAMÍLIAS PARA A MANUTENÇÃO,RECUPERAÇÃO,REFORMA OU AMPLIAÇÃO DE IMÓVEL PERTENCENTE AOS PRÓPRIOS BENEFICIÁRIOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-91000-2,NA,2/4/2009,60000,NA,"BENEFICIAR ATÉ 10 (DEZ) FAMÍLIAS PARA A MANUTENÇÃO,RECUPERAÇÃO,REFORMA OU AMPLIAÇÃO DE IMÓVEL PERTENCENTE AOS PRÓPRIOS BENEFICIÁRIOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90999-3,NA,2/4/2009,30000,NA,"BENEFICIAR ATÉ 20 (VINTE) FAMÍLIAS PARA A MANUTENÇÃO,RECUPERAÇÃO,REFORMA OU AMPLIAÇÃO DE IMÓVEL PERTENCENTE AOS PRÓPRIOS BENEFICIÁRIOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90997-7,NA,2/4/2009,60000,NA,"BENEFICIAR ATÉ 40 (QUARENTA) FAMÍLIAS PARA A MANUTENÇÃO,RECUPERAÇÃO,REFORMA OU AMPLIAÇÃO DE IMÓVEL PERTENCENTE AOS PRÓPRIOS BENEFICIÁRIOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90992-6,11/11/2007,15/6/2008,30000,NA,PROJETO CONSTRUINDO A CIDADANIA DE PORTADORES DE HIV/AIDS NESTE ESTADO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90979-9,30/10/2007,30/12/2007,44000,NA,REALIZAÇÃO DE SERVIÇOS DE BENFEITORIAS NAS ESTRUTURAS FÍSICAS DO PARQUE DE EXPOSIÇÃO CARLOS PESSOA FILHO EM CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90952-7,11/10/2007,31/12/2007,90000,NA,"VISANDO EXPANSÃO E MELHORIA DO ENSINO COM VISTA A CUSTEAR A APAE-CG EM SUA MANUTENÇÃO,PARA DAR CONTINUIDADE AO PROGRAMA PARA REABILITAÇÃO DOS PORTADORES DE DEFICIÊNCIA.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90944-6,9/10/2007,31/12/2007,96030,NA,PROJETO ÁGUA PARA TODOS.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90889-0,19/9/2007,30/11/2007,143000,NA,REALIZAÇÃO DA 45ª. EXPAPI - EXPOSIÇÃO PARAÍBANA DE ANIMAIS E PRODUTOS INDUSTRIAIS A REALIZAR-SE ENTRE OS DIAS 16 E 23 DE SETEMBRO DE 2007 EM CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90856-3,5/9/2007,31/3/2010,1807603.66,NA,AQUISIÇÃO DE UM ACELERADOR LINEAR PARA O CENTRO DE CANCEROLOGIA DO HOSPITAL DA FUNDAÇÃO ASSITENCIAL DA PARAÍBA - FAP.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90827-0,26/9/2007,3/2/2009,33000,NA,"ATENDIMENTO DE DEMANDAS POR HABITAÇÃO PARA FAMÍLIAS DE BAIXA RENDA,VISANDO A BENEFICIAR ATÉ 22 (VINTE E DUAS) FAMÍLIAS PARA CONSTRUÇÃO DE HABITAÇÃO EM LOTES.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90824-5,25/9/2007,3/2/2009,108000,NA,"ATENDIMENTO DE DEMANDAS POR HABITAÇÃO PARA FAMÍLIAS DE BAIXA RENDA,VISANDO A BENEFICIAR ATÉ 18 (DEZOITO) FAMÍLIAS PARA CONSTRUÇÃO DE HABITAÇÃO EM LOTES.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90813-0,15/8/2007,30/3/2008,300,NA,EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES VISANDO Á MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90806-7,21/8/2007,29/6/2011,0,NA,CONCESSÃO DE ESTÁGIOS CURRICULARES AOS ESTUDANTES REGULAMENTES MATRICULADOS COM EFETIVA FREQUÊNCIA NA DISCIPLINA CURRICULAR DO RESPECTIVO CURSO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90800-8,15/8/2007,1/3/2008,29090,NA,REALIZAÇÃO DE CURSOS PROFISSIONALIZANTES PARA A CAPACITAÇÃO DE MÃO-DE-OBRA INDUSTRIAL ÁS COMUNIDADES CARENTES DO MUNICÍPIO DE CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90797-4,15/8/2007,21/5/2010,0,NA,CONCESSÃO DE ESTÁGIOS CURRICULARES AOS ESTUDANTES REGULAMENTES MATRICULADOS COM EFETIVA FREQUÊNCIA NA DISCIPLINA CURRICULAR DO RESPECTIVO CURSO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90774-5,4/8/2007,31/12/2007,0,NA,"IMPLEMENTAÇÃO DO PROGRAMA SABERES DA TERRA EM SETE MUNICÍPIOS.PARAIBANOS ARAÇAGI,AREIA,ARARUNA,COREMAS,ITABAIANA,MULUNGÚ,E PILÕES.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90771-1,4/8/2007,31/12/2007,0,NA,"IMPLEMENTAÇÃO DO PROGRAMA SABERES DA TERRA EM SETE MUNICÍPIOS.PARAIBANOS ARAÇAGI,AREIA,ARARUNA,COREMAS,ITABAIANA,MULUNGÚ,E PILÕES.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90749-4,3/8/2007,31/12/2007,180000,NA,"CUSTEAR AS DESPESAS DA ORQUESTRA SANFÔNICA RONALDO CUNHA LIMA REMUNERANDO OS SEUS COMPONENTES PARA DESLOCAMENTO,DESPESAS PESSOAIS E MANUTENÇÃO DOS INSTRUMENTOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90743-5,20/7/2007,30/9/2007,140000,NA,VISANDO A PARTICIPAÇÃO DA SETDE NA CAMPANHA LIQUIDA CAMPINA 2007 QUE  REALIZAR-SE-Á NO PERÍODO DE 05 Á 14 DE JULHO  DE 2007 NO MUNICÍPIO DE CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90727-3,20/7/2007,30/3/2008,34932,NA,EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES VISANDO Á MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90634-0,22/6/2007,31/12/2007,40500,NA,CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL DE ENSINO RESIDENTE EM ÁREAS RURAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90632-3,22/6/2007,31/12/2007,45000,NA,CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL DE ENSINO RESIDENTE EM ÁREAS RURAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90611-1,22/6/2007,30/3/2008,2724,NA,EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES VISANDO  A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90594-7,22/6/2007,30/3/2008,7068,NA,EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES VISANDO  A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90591-2,22/6/2007,30/3/2008,8400,NA,EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES VISANDO  A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90588-2,22/6/2007,30/3/2008,5904,NA,EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES VISANDO  A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90571-8,NA,30/3/2008,960,NA,EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES VISANDO  A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90549-1,20/6/2007,30/3/2008,5952,NA,EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES VISANDO  A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90475-4,30/5/2007,30/3/2008,75000,NA,CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL DE ENSINO RESIDENTE EM ÁREAS RURAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90470-3,30/5/2007,31/12/2007,50000,NA,CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL DE ENSINO RESIDENTE EM ÁREAS RURAIS.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90447-9,30/5/2007,30/3/2008,10140,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO Á MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90446-1,30/5/2007,30/3/2008,5880,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO Á MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90435-5,1/6/2007,30/6/2007,1500,NA,MELHORIA DO ENSINO MÉDIO NAS ESCOLAS DA REDE ESTADUAL.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90432-1,NA,22/5/2009,0,NA,CONCESSÃO DE ESTÁGIO CURRICULAR PARA OS ALUNOS DA UNIVERSIDADE ESTADUAL DA PARAÍBA.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90400-2,25/5/2007,20/4/2008,780000,NA,"QUALIFICAÇÃO E CAPACITAÇÃO DE MÃO DE OBRA ESPECIALIZADA PARA OS CURSOS TÉCNICOS NAS ÁREAS DE INDUSTRIA,TELECOMUNICAÇÕES,SAÚDE,INFORMÁTICA E TURISMO E HOSPITALIDADE,EM CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90384-7,2/6/2007,30/3/2008,816,NA,EXECUÇÃO DE AÇÕES DE MANTENÇÃO DAS ATIVIDADES ESCOLARES VISANDO Á MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90347-2,18/5/2007,10/5/2009,15200,NA,CONCESSÃO DE ESTÁGIO CURRICULAR EM NÚMEROS DE 05 (CINCO) ESTUDANTES.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90212-3,26/4/2007,31/12/2007,60000,NA,"MANUTENÇÃO DO ATENDIMENTO AMBULATÓRIAL ATRAVÉS DE CONSULTA,EXAMES E OUTROS BEM COMO A MANUTENÇÃO DE SERVIÇOS INTERNOS E EXTERNOS.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90211-5,26/4/2007,30/12/2008,48000,NA,MANUTENÇÃO DOS PROGRAMAS DE ATENDIMENTO A CLIENTELA ASSISTIDA PELA INSTITUIÇÃO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90156-9,28/4/2007,31/12/2007,75000,NA,CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL DE ENSINO RESIDENTES EM ÁREAS RURAIS,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90155-1,26/4/2007,31/12/2007,75000,NA,CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL DE ENSINO RESIDENTES EM ÁREAS RURAIS,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90141-1,26/4/2007,31/12/2007,75000,NA,CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL DE ENSINO RESIDENTES EM ÁREAS RURAIS,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90122-4,26/4/2007,30/3/2008,2592,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90121-6,26/4/2007,30/3/2008,13020,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90120-8,26/4/2007,30/3/2008,3564,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90119-4,26/4/2007,30/3/2008,4404,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90115-1,26/4/2007,30/3/2008,5040,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90110-1,26/4/2007,30/3/2008,4692,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90103-8,20/4/2007,31/12/2007,7920,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90096-1,26/4/2007,30/3/2008,9516,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90095-3,26/4/2007,30/3/2008,9624,NA,"EXECUÇÃO DE AÇÕES DE MANUTENÇÃO DAS ATIVIDADES ESCOLARES,VISANDO A MELHORIA DA QUALIDADE DO ENSINO OFERECIDO AOS ALUNOS DO ENSINO MÉDIO.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90057-1,28/3/2007,30/12/2008,96000,NA,MANUTENÇÃO DA ENTIDADE VISANDO MELJORAR A QUALIDADE DE VIDA DAS PESSOAS COM DEFICIÊNCIA VISUAL.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90050-3,20/3/2007,30/12/2008,240000,NA,"ATENDIMENTO DE CRIANÇAS POBRES DE 0 A 6 ANOS DE IDADE EM REGIME DE APOIO SÓCIO-EDUCATIVO EM MEIO ABERTO COM ATENDIMENTO GRATUITO,NO MUNICÍPIO DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
07-90033-3,3/3/2007,30/12/2008,192000,NA,MANUTENÇÃO DE PROGRAMA VISANDO ATENDIMENTO PARA A CLIENTELA ASSISTIDA NA INSTITUIÇÃO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90032-5,3/3/2007,30/12/2008,240000,NA,MANUTENÇÃO DO PROGRAMA VISANDO ATENDIMENTO Á CLIENTELA ASSISTIDA NA INSTITUIÇÃO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90031-7,3/3/2007,30/12/2008,192000,NA,MANUTENÇÃO DO PROGRAMA VISANDO ATENDIMENTO Á CLIENTELA ASSISTIDA NA INSTITUIÇÃO.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90026-1,10/2/2007,30/6/2008,360000,NA,AQUISIÇÃO DE MEDICAMENTOS PARA PACIENTES ACOMETIDOS OU PORTADORES  DE CÂNCER.,NA,PB,CAMPINA GRANDE,NA,Convenio
07-90024-4,14/2/2007,31/3/2007,49300,NA,"APOIAR O PROJETO VIII PRESÉPIO VIVO DO NATAL,EVENTO ARTISTICO E CULTURAL INSPIRADO NA HISTÓRIA DO NASCIMENTO DE JESUS CRISTO A SER REALIZADO NO MUNICÍPIO DE CAMPINA GRANDE/PB. NO PERÍODO DE 19 À 31 DE DEZEMBRO DE 2006.",NA,PB,CAMPINA GRANDE,NA,Convenio
06-91285-1,9/1/2007,30/10/2010,8400,NA,CONCESSÃO DE ESTÁGIOS CURRICULARES EM NÚMERO DE 05 (CINCO) VAGAS PARA ESTUDANTES DA UNESC.,NA,PB,CAMPINA GRANDE,NA,Convenio
